Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,file_name,genre,possibility0,possibility1,possibility2,possibility3,possibility4,possibility5,possibility6,possibility7,possibility8,possibility9
poster,heat,film,sky,font,album cover,computer wallpaper,advertising,graphics,,a3784840948_2.jpg,hiphop_rap,0.8152178525924683,0.7592224478721619,0.6949261426925659,0.6733523607254028,0.6618871092796326,0.6353496313095093,0.6281929016113281,0.6072472929954529,0.6062638163566589,
purple,entertainment,dancer,phenomenon,event,performance,stage,dance,performing arts,performance art,a1549017186_2.jpg,hiphop_rap,0.9088497161865234,0.8054237961769104,0.7610678672790527,0.7547649145126343,0.7539231777191162,0.7169173955917358,0.6471133232116699,0.5667626261711121,0.565130889415741,0.5323414802551271
font,organism,serpent,album cover,graphics,,,,,,a1503073800_2.jpg,hiphop_rap,0.6861602663993835,0.656451404094696,0.6529136300086975,0.5673306584358215,0.5335494875907898,,,,,
green,text,poster,advertising,font,blackboard,human behavior,,,,a3846826388_2.jpg,hiphop_rap,0.9409397840499878,0.9052630066871644,0.8526566624641418,0.7856038808822632,0.7692464590072632,0.7142143249511719,0.5036763548851013,,,
atmosphere,universe,phenomenon,visual effects,planet,earth,galaxy,organism,astronomical object,sky,a3568942422_2.jpg,hiphop_rap,0.9055500030517578,0.8575494885444641,0.7547649145126343,0.7337381839752197,0.716339111328125,0.7117269039154053,0.6954229474067688,0.6836495399475098,0.6817961931228638,0.679393470287323
film,album cover,action film,poster,font,photo caption,advertising,brand,computer wallpaper,graphics,a1375211429_2.jpg,hiphop_rap,0.8684458136558533,0.8281096816062927,0.7529012560844421,0.7441534399986267,0.6888904571533203,0.6082391142845154,0.5603466629981995,0.550823986530304,0.5183122158050537,0.5102449655532837
black and white,text,monochrome photography,photography,atmosphere,monochrome,font,phenomenon,darkness,computer wallpaper,a2309816614_2.jpg,hiphop_rap,0.9266765117645264,0.8758332133293152,0.8445162773132324,0.8031747341156006,0.7685434818267822,0.7672570943832397,0.7598303556442261,0.7547649145126343,0.6763539314270021,0.664641797542572
text,black and white,font,structure,monochrome photography,monochrome,design,product,square,furniture,a2960599451_2.jpg,hiphop_rap,0.9458945989608764,0.931609034538269,0.808842122554779,0.7868828177452087,0.7669697999954224,0.7200405597686768,0.6537244319915771,0.6289026141166687,0.6177948713302612,0.5918819904327393
cuisine,professional,profession,food,cook,chef,facial hair,dish,,,a1347296441_2.jpg,hiphop_rap,0.8469584584236145,0.8351439237594604,0.8059068322181702,0.7359486818313599,0.7302717566490173,0.6967052221298218,0.592022716999054,0.5765370726585388,,
gentleman,black and white,suit,formal wear,album cover,communication,professional,,,,a3971690995_2.jpg,hiphop_rap,0.8130457997322083,0.8091252446174622,0.7280609011650085,0.644599974155426,0.6232389211654663,0.5873408913612366,0.5462710857391357,,,
font,computer wallpaper,stock photography,metal,still life photography,texture,,,,,a2760115771_2.jpg,hiphop_rap,0.5656558275222778,0.5462791919708252,0.5173640847206116,0.5089012384414673,0.5055353641510011,0.5017063021659851,,,,
games,cartoon,text,recreation,art,font,illustration,material,play,fiction,a3993362076_2.jpg,hiphop_rap,0.9433727264404296,0.9343841671943665,0.9154863357543944,0.7677775025367737,0.7569401264190674,0.7158344984054565,0.6880025863647461,0.6234076619148254,0.6151467561721802,0.5783311724662781
black and white,monochrome photography,photography,darkness,monochrome,album cover,street,human behavior,night,midnight,a1586901056_2.jpg,hiphop_rap,0.9299655556678772,0.8538791537284851,0.8181009292602539,0.7942896485328674,0.7064899206161499,0.6488087177276611,0.6079027652740479,0.5974030494689941,0.5807519555091858,0.5180372595787048
t shirt,cool,photo caption,album cover,advertising,font,brand,eyewear,,,a1653540855_2.jpg,hiphop_rap,0.8700396418571472,0.735371470451355,0.6419731378555298,0.6001110076904297,0.5788384675979614,0.5654730796813965,0.5463352799415588,0.5116444826126099,,
text,font,square,product design,rectangle,,,,,,a2910009393_2.jpg,hiphop_rap,0.9078834652900696,0.7402722835540771,0.6725490093231201,0.608306884765625,0.5685921311378479,,,,,
text,texture,font,pattern,square,computer wallpaper,,,,,a3565466431_2.jpg,hiphop_rap,0.9241396188735962,0.8434566259384155,0.7591182589530945,0.594103991985321,0.5891470909118652,0.5364779829978943,,,,
line,black and white,design,font,area,product design,vehicle,sports equipment,graphics,angle,a0963868894_2.jpg,hiphop_rap,0.7443732023239136,0.7223040461540222,0.7041218876838684,0.6895018219947815,0.6720095872879028,0.6699193120002747,0.6179471015930176,0.5855081677436829,0.5525087118148804,0.5499999523162842
nature,phenomenon,atmosphere,water resources,sky,poster,water,font,organism,stock photography,a1300012401_2.jpg,hiphop_rap,0.9416300654411316,0.7547649145126343,0.7432008981704712,0.7344875335693359,0.7338066697120667,0.6958854794502258,0.6886446475982666,0.6723907589912415,0.6138337850570679,0.6024773716926575
billiard table,games,cue sports,pool,indoor games and sports,pocket billiards,table,english billiards,cue stick,automotive exterior,a2089820906_2.jpg,hiphop_rap,0.9433082938194276,0.941883623600006,0.9262127876281738,0.9241079092025756,0.923201024532318,0.8290101885795593,0.7587677836418152,0.7401608228683472,0.7199297547340393,0.6914071440696716
text,font,arm,finger,hand,muscle,brand,smoking,advertising,logo,a3158135178_2.jpg,hiphop_rap,0.8660066723823547,0.8234948515892029,0.7560803294181824,0.7394495606422424,0.7321983575820923,0.6657143831253052,0.6352019309997559,0.6244110465049744,0.5717714428901672,0.5647024512290955
compact disc,dvd,product,label,font,product design,brand,,,,a3006175186_2.jpg,hiphop_rap,0.8232945799827576,0.736225426197052,0.6885043978691101,0.667461097240448,0.5958542227745056,0.5551418662071228,0.5156438350677489,,,
purple,violet,pink,text,poster,magenta,advertising,album cover,graphic design,font,a0988354956_2.jpg,hiphop_rap,0.9526348114013672,0.9191870093345642,0.9098379611968994,0.8557745218276978,0.8276807069778442,0.8133384585380554,0.7784239053726196,0.7384654879570007,0.6881129741668701,0.6308843493461609
font,skull,graphics,advertising,blood,computer wallpaper,zombie,graphic design,,,a3737389071_2.jpg,hiphop_rap,0.668950080871582,0.6555129885673523,0.5990219116210938,0.5646998286247253,0.5437308549880981,0.5422514081001282,0.5366501212120056,0.5219275951385498,,
blue,graphic design,art,azure,font,design,illustration,organism,pattern,line,a3919467057_2.jpg,hiphop_rap,0.9683586359024048,0.8531156182289124,0.8439897894859314,0.8028416633605957,0.7642302513122559,0.7509440183639526,0.7259700298309326,0.6779776215553284,0.6628292202949524,0.6526128053665161
light,lighting,product design,computer wallpaper,,,,,,,a3213843129_2.jpg,hiphop_rap,0.8361254334449768,0.7993636727333069,0.586896538734436,0.5384835004806519,,,,,,
black and white,cartoon,poster,art,graphic design,font,illustration,fictional character,monochrome,graphics,a4176232993_2.jpg,hiphop_rap,0.9067464470863342,0.8699076175689697,0.7341861724853516,0.7338085770606995,0.70646071434021,0.6677359938621521,0.6560704708099365,0.6425512433052063,0.6050512790679932,0.6017938256263733
advertising,sports equipment,graphic design,graphics,font,computer wallpaper,,,,,a1101710906_2.jpg,hiphop_rap,0.7273448705673218,0.6242545247077942,0.5913990139961243,0.5867382287979126,0.5034505128860474,0.5006675124168396,,,,
album cover,advertising,recreation,,,,,,,,a3654258658_2.jpg,hiphop_rap,0.8116775155067444,0.6959969997406006,0.5219770669937134,,,,,,,
text,font,darkness,album cover,logo,human behavior,computer wallpaper,graphics,brand,,a3421658835_2.jpg,hiphop_rap,0.9266860485076904,0.8038574457168579,0.6910909414291382,0.6880529522895813,0.585667610168457,0.5538970828056335,0.5306229591369629,0.5287591814994812,0.5113053917884827,
text,fictional character,poster,font,zombie,art,graphics,graphic design,illustration,fiction,a2861361808_2.jpg,hiphop_rap,0.8639325499534607,0.8230065703392029,0.8116676211357117,0.6883697509765625,0.6570507287979126,0.6329031586647034,0.6092802286148071,0.5854496955871582,0.5707128643989563,0.5604477524757385
advertising,font,brand,album cover,computer wallpaper,,,,,,a2052515639_2.jpg,hiphop_rap,0.7696622014045715,0.6195018291473389,0.5148022174835205,0.5115163922309875,0.5023813247680664,,,,,
art,fictional character,flora,mythical creature,plant,mythology,organism,illustration,fiction,tree,a1744633097_2.jpg,hiphop_rap,0.8858441114425659,0.8258008360862732,0.7702777981758118,0.7696411609649658,0.7622634768486023,0.7131403684616089,0.6869160532951355,0.6489139199256897,0.6199692487716675,0.6178152561187744
black,text,black and white,poster,font,phenomenon,darkness,album cover,monochrome,computer wallpaper,a2861385236_2.jpg,hiphop_rap,0.9550631642341614,0.8905453681945801,0.8607499599456787,0.8463684320449829,0.7758880257606506,0.7547649145126343,0.7335135936737059,0.6748526692390442,0.632596492767334,0.6286686658859253
green,text,poster,facial hair,night,midnight,font,advertising,darkness,photo caption,a4094928579_2.jpg,hiphop_rap,0.9628785848617554,0.8549131155014038,0.7259373068809509,0.6214322447776794,0.6119248270988464,0.6007475852966309,0.5860708355903625,0.5387168526649475,0.5376116633415222,0.5322990417480469
child,white,black,photograph,face,person,black and white,monochrome photography,girl,beauty,a1562190436_2.jpg,hiphop_rap,0.9612417817115784,0.9576645493507384,0.956290602684021,0.9561561346054076,0.949837327003479,0.9464035630226136,0.943446397781372,0.9089056253433228,0.8752871155738831,0.8662815690040588
text,art,graphic design,poster,font,illustration,line,psychedelic art,graphics,product,a1832628883_2.jpg,hiphop_rap,0.92346853017807,0.880885124206543,0.7988873124122621,0.7941778302192688,0.7841312289237976,0.6722028255462646,0.6670374274253845,0.6219261884689331,0.6138539910316467,0.6058573126792908
cartoon,fictional character,comics,comic book,fiction,plant,produce,advertising,illustration,graphics,a3793322061_2.jpg,hiphop_rap,0.9297138452529908,0.89066481590271,0.8470019698143005,0.8238357305526733,0.7837101221084595,0.7640446424484253,0.6624118685722351,0.5150808095932007,0.5115912556648254,0.5114378929138184
text,cross,font,black and white,symbol,,,,,,a2417996418_2.jpg,hiphop_rap,0.9233025908470154,0.847538411617279,0.8314354419708252,0.7957601547241211,0.6414281725883484,,,,,
eyebrow,chin,facial hair,close up,black hair,music artist,lip,gentleman,eyelash,,a0823818505_2.jpg,hiphop_rap,0.9582546949386596,0.8577657341957092,0.8292350172996521,0.7670847177505493,0.6933989524841309,0.6360184550285339,0.5940709114074707,0.532464861869812,0.511447012424469,
product,font,logo,computer wallpaper,product design,graphics,brand,,,,a3099782407_2.jpg,hiphop_rap,0.7362699508666992,0.7343321442604065,0.6762479543685913,0.6661416888237,0.6489382982254028,0.6174896359443665,0.6167466044425964,,,
text,theatre,darkness,auditorium,font,,,,,,a2356137995_2.jpg,hiphop_rap,0.8689959049224854,0.6889075040817261,0.6659650802612305,0.6109546422958374,0.6061460971832275,,,,,
text,forehead,illustration,art,font,paper,cash,paper product,graphics,human behavior,a3179645672_2.jpg,hiphop_rap,0.8617308735847473,0.7211858034133911,0.6936620473861694,0.6749768257141113,0.6701504588127136,0.6604177951812744,0.6165007948875427,0.5377463698387146,0.5367414355278015,0.5349425673484802
lip,chin,eyebrow,cheek,close up,eyelash,mouth,lipstick,neck,nail,a0867876218_2.jpg,hiphop_rap,0.9585615992546082,0.8834879994392395,0.8673018813133241,0.8609569668769836,0.8171412944793701,0.7586380243301392,0.7402028441429138,0.5873243808746338,0.522824764251709,0.5214323401451111
album cover,blood,mythical creature,fictional character,art,poster,flesh,demon,supernatural creature,illustration,a1813802058_2.jpg,hiphop_rap,0.8548829555511475,0.748823881149292,0.7460743188858032,0.7219220399856567,0.6779641509056091,0.6758685111999512,0.6757684946060181,0.6433385014533997,0.6210529804229736,0.6040208339691162
cartoon,fictional character,human behavior,art,headgear,illustration,clip art,graphics,font,mythical creature,a3637650740_2.jpg,hiphop_rap,0.8417137265205383,0.8381275534629822,0.7516986131668091,0.6923023462295532,0.6643505096435547,0.6505517363548279,0.607808530330658,0.5795206427574158,0.5653519630432129,0.5651381611824036
text,font,calligraphy,logo,graphics,graphic design,brand,art,illustration,pattern,a3038095965_2.jpg,hiphop_rap,0.9365049600601196,0.9202880263328552,0.8822255730628967,0.59587162733078,0.5906669497489929,0.5557281374931335,0.5479560494422913,0.5295159220695496,0.5268826484680176,0.5159279704093933
motor vehicle,car,vehicle,mode of transport,automotive design,vehicle door,bumper,product,automotive exterior,hood,a3189968412_2.jpg,hiphop_rap,0.9777131676673888,0.9616533517837524,0.9257545471191406,0.8752548098564148,0.8650690913200378,0.8634498715400696,0.8362998366355896,0.8204125165939331,0.792066752910614,0.7229935526847839
photo caption,dog,eyewear,snout,dog like mammal,cool,square,vision care,glasses,product,a2300423057_2.jpg,hiphop_rap,0.8326107263565063,0.8249145150184631,0.7784442305564879,0.7688661813735962,0.7635079622268677,0.6879667639732361,0.6125766038894653,0.5581288337707521,0.5529147982597351,0.5508897304534912
text,sky,night,darkness,phenomenon,lighting,atmosphere,font,computer wallpaper,midnight,a1826256071_2.jpg,hiphop_rap,0.9236693978309632,0.7847691774368286,0.7718337774276733,0.7548957467079163,0.7547649145126343,0.7493935823440552,0.710701584815979,0.6843250393867493,0.5847909450531006,0.5063780546188354
album cover,poster,advertising,font,photo caption,,,,,,a3286180613_2.jpg,hiphop_rap,0.8118265867233276,0.7266160845756531,0.6817420125007629,0.6339479684829712,0.6276911497116089,,,,,
text,font,texture,paper,,,,,,,a2564513401_2.jpg,hiphop_rap,0.9156550765037536,0.6487149000167847,0.5083160400390625,0.5048303604125977,,,,,,
footwear,white,shoe,sportswear,sneakers,product,product,font,product design,walking shoe,a2673006890_2.jpg,hiphop_rap,0.9910387992858888,0.9657394886016846,0.9579668045043944,0.9323199391365052,0.928348183631897,0.8819075226783752,0.8529117107391357,0.7532002329826355,0.7070401310920715,0.7038111686706543
album cover,poster,advertising,font,album,photo caption,,,,,a1005503587_2.jpg,hiphop_rap,0.8811550736427307,0.6770670413970947,0.6315327286720276,0.6194372177124023,0.5667526125907898,0.5502821207046509,,,,
darkness,emotion,phenomenon,human,computer wallpaper,night,midnight,special effects,album cover,,a3573286774_2.jpg,hiphop_rap,0.856113076210022,0.8080633878707886,0.7547649145126343,0.7088693380355835,0.7034741640090942,0.6282452940940857,0.6007353663444519,0.5539873242378235,0.5269306898117065,
album cover,gang,action film,aggression,film,album,font,,,,a3901290657_2.jpg,hiphop_rap,0.8930491805076599,0.6758712530136108,0.6064567565917969,0.5700035095214844,0.5619634985923767,0.5098637342453003,0.5050199031829834,,,
cityscape,metropolis,city,metropolitan area,landmark,skyscraper,building,night,condominium,sky,a1584043333_2.jpg,hiphop_rap,0.9614405035972596,0.9600971937179564,0.9504067301750184,0.9499895572662354,0.9383053779602052,0.8212584853172302,0.8043280839920044,0.7888263463973999,0.7634244561195374,0.7010161280632019
album cover,organism,special effects,computer wallpaper,space,tree,,,,,a2921516804_2.jpg,hiphop_rap,0.7546786069869995,0.7220410108566284,0.5806244611740112,0.5152154564857483,0.5149711966514587,0.510831356048584,,,,
text,square,line,symmetry,font,pattern,rectangle,texture,circle,graphic design,a3899367313_2.jpg,hiphop_rap,0.8822101950645447,0.7501353025436401,0.7005327939987183,0.6691139340400696,0.664219081401825,0.6136431694030762,0.5992143750190735,0.5835384130477905,0.5322641730308533,0.5094918608665466
yellow,light,atmosphere,sky,heat,line,computer wallpaper,angle,fixed link,night,a0999014773_2.jpg,hiphop_rap,0.9281145930290222,0.8289766311645508,0.7743740081787109,0.7378545999526978,0.7369903922080994,0.6547975540161133,0.5920731425285339,0.569643497467041,0.5688303112983704,0.5586714744567871
text,font,black and white,logo,monochrome,graphic design,graphics,brand,monochrome photography,computer wallpaper,a1881423980_2.jpg,hiphop_rap,0.9569997191429138,0.927516520023346,0.8852733373641968,0.8349782824516296,0.674843430519104,0.6354392170906067,0.6243363618850708,0.6224997043609619,0.6048654913902283,0.5696045756340027
sky,atmosphere,pink,purple,texture,phenomenon,psychedelic art,magenta,meteorological phenomenon,computer wallpaper,a4110280918_2.jpg,hiphop_rap,0.9594992399215698,0.9176297783851624,0.9036498069763184,0.8702182173728943,0.8185716271400452,0.7547649145126343,0.6888003349304199,0.6743749976158142,0.6724403500556946,0.6510406136512756
